timestamps,Car.ay
5.230000000000081,-0.0004062531515955925
5.240000000000085,-0.00040434402762912214
5.250000000000088,-0.0004013779398519546
5.260000000000091,-0.00039739732164889574
5.270000000000095,-0.00039245656807906926
5.280000000000098,-0.0003866207553073764
5.290000000000101,-0.000379955890821293
5.300000000000105,-0.0003725280112121254
5.310000000000108,-0.0003644689277280122
5.320000000000111,-0.00035587980528362095
5.330000000000115,-0.00034682138357311487
5.340000000000118,-0.0003373838553670794
5.350000000000121,-0.0003276702482253313
5.360000000000125,-0.0003177884209435433
5.370000000000128,-0.00030783037072978914
5.380000000000131,-0.0002978740376420319
5.390000000000135,-0.0002879983512684703
5.400000000000138,-0.00027828439488075674
5.410000000000141,-0.000268807343672961
5.420000000000145,-0.0002596318954601884
5.430000000000148,-0.0002508129982743412
5.440000000000151,-0.00024239749473053962
5.450000000000155,-0.0002344245876884088
5.460000000000158,-0.0002269379619974643
5.470000000000161,-0.0002199851005570963
5.480000000000165,-0.00021351574105210602
5.490000000000168,-0.00020751914416905493
5.500000000000171,-0.00020203132589813322
5.510000000000175,-0.0001970692683244124
5.520000000000178,-0.000192612613318488
5.530000000000181,-0.0001886259124148637
5.540000000000185,-0.00018507639470044523
5.550000000000188,-0.00018193437426816672
5.5600000000001915,-0.00017916712386067957
5.570000000000195,-0.0001767361827660352
5.580000000000198,-0.00017459879745729268
5.5900000000002015,-0.00017271008982788771
5.600000000000205,-0.00017102452693507075
5.610000000000208,-0.00016949641576502472
5.6200000000002115,-0.00016808038344606757
5.630000000000215,-0.00016672311176080257
5.640000000000218,-0.00016533545567654073
5.6500000000002215,-0.00016394689737353474
5.660000000000225,-0.00016256727394647896
5.670000000000228,-0.00016112103185150772
5.6800000000002315,-0.00015953063848428428
5.690000000000235,-0.0001577620569150895
5.700000000000238,-0.00015580735635012388
5.7100000000002415,-0.00015365731087513268
5.720000000000245,-0.0001512945891590789
5.730000000000248,-0.00014870087034069002
5.740000000000252,-0.00014586363977286965
5.750000000000255,-0.00014277722220867872
5.760000000000258,-0.00013944091915618628
5.770000000000262,-0.0001358573354082182
5.780000000000265,-0.0001320318697253242
5.790000000000268,-0.00012797275849152356
5.800000000000272,-0.00012369005708023906
5.810000000000275,-0.0001191828996525146
5.820000000000278,-0.00011448100121924654
5.830000000000282,-0.00010962390661006793
5.840000000000285,-0.00010462408681632951
5.850000000000288,-9.948680963134393e-05
5.860000000000292,-9.422846778761595e-05
5.870000000000295,-8.88752329046838e-05
5.880000000000298,-8.34542588563636e-05
5.890000000000302,-7.798909791745245e-05
5.900000000000305,-7.250042835948989e-05
5.910000000000308,-6.700793164782226e-05
5.920000000000312,-6.153045978862792e-05
5.930000000000315,-5.6086671975208446e-05
5.940000000000318,-5.069469261798076e-05
5.950000000000322,-4.537094719125889e-05
5.960000000000325,-4.0129732951754704e-05
5.970000000000328,-3.498457954265177e-05
5.980000000000332,-3.0010372938704677e-05
5.990000000000335,-2.5195195121341385e-05
6.000000000000338,-2.0413823222042993e-05
6.010000000000342,-1.5674755559302866e-05
6.020000000000345,-1.1060017641284503e-05
6.030000000000348,-6.615224720007973e-06
6.040000000000352,-2.330280267415219e-06
6.050000000000355,1.8234665049021714e-06
6.060000000000358,5.863372280145995e-06
6.070000000000362,9.792697710508946e-06
